x,y,ађСа
0.00234473592401086,0.0050304187940240835,1122
0.0023447360103111526,0.005030418634935408,1123
0.0023447364958337617,0.005030417744601049,1124
0.0023447365089702557,0.005030417724104524,1125
0.002344736073445548,0.005030418514858952,1126
0.0023447356831201504,0.005030419236380683,1127
0.0023447365089702557,0.005030417724104524,1128
0.0023447362671940217,0.005030418167233743,1129
0.004960947922638808,0.00938705272793136,1130
0.004960948094460542,0.009387052412790217,1131
0.004960947924206429,0.009387052724412245,1132
0.004960948090831817,0.009387052419344325,1133
0.004960947073147173,0.009387054285810622,1134
0.004960947935945794,0.009387052704328363,1135
0.004960947912207466,0.00938705274468329,1136
0.004960948078832855,0.00938705243961537,1137
0.004960948078832855,0.00938705243961537,1138
0.004960948089264196,0.009387052422863439,1139
-0.017958338686888283,0.015353662197598204,1140
-0.01795833860612403,0.015353662049182943,1141
-0.017958338686888283,0.015353662197598204,1142
-0.0179583387630857,0.01535366233692591,1143
-0.01795833876814756,0.015353662345421612,1144
-0.017958338518904417,0.015353661888723127,1145
-0.017958338519038903,0.015353661890300647,1146
-0.017958338519038903,0.015353661890300647,1147
-0.017958338522398656,0.015353661893699718,1148
-0.01795833868596471,0.01535366219478869,1149
-0.0184485915403253,0.015388646392751776,1150
-0.018448591535130808,0.015388646385340102,1151
-0.01844859146365697,0.015388646250897479,1152
-0.018448591709405875,0.015388646702619373,1153
-0.018448591620285924,0.015388646540211109,1154
-0.01844859146936288,0.01538864626010278,1155
-0.018448591797106333,0.015388646860888236,1156
-0.018448591698185444,0.015388646684635446,1157
-0.01844859171197654,0.015388646704786447,1158
-0.018448591449731388,0.015388646229168959,1159
-0.02011186443975565,0.017274353771754566,1160
-0.02011186394235887,0.017274352859009714,1161
-0.020111864276968126,0.01727435347295271,1162
-0.020111863938086096,0.017274352851746007,1163
-0.020111864191602012,0.0172743533157082,1164
-0.02011186426636629,0.01727435345309431,1165
-0.02011186443975565,0.017274353771754566,1166
-0.020111864276968126,0.01727435347295271,1167
-0.020111864438188028,0.017274353768235454,1168
-0.020111864439621163,0.017274353770177046,1169
-0.022802110383135468,0.022095344841675236,1170
-0.02280211054072664,0.02209534513040387,1171
-0.02280211029497774,0.022095344678681975,1172
-0.022802110378073604,0.022095344833179535,1173
-0.022802110464529228,0.022095344991076165,1174
-0.022802110627316748,0.02209534528987802,1175
-0.022802110459467367,0.02209534498258046,1176
-0.022802110544220884,0.02209534513538046,1177
-0.022802110545922988,0.02209534514047709,1178
-0.02280211045776526,0.02209534497748383,1179
-0.025076041534118246,0.020374687847311813,1180
-0.025076041944924916,0.020374688600582513,1181
-0.025076041458129972,0.020374687707696064,1182
-0.025076041769435807,0.020374688282281776,1183
-0.02507604137303283,0.02037468755360659,1184
-0.02507604153785428,0.020374687854012676,1185
-0.025076041531413094,0.02037468784356722,1186
-0.025076041362601487,0.02037468753685466,1187
-0.025076041528956844,0.020374687840422765,1188
-0.02507604152403053,0.02037468783184936,1189
-0.023580460606230588,0.013759271572428225,1190
-0.023580460453874408,0.013759271290378301,1191
-0.023580460779583933,0.013759271889559528,1192
-0.023580461027468597,0.013759272342450857,1193
-0.023580460691426205,0.013759271726566267,1194
-0.023580460681129352,0.013759271711391855,1195
-0.023580460696831694,0.013759271736351447,1196
-0.02358046044384578,0.013759271274572516,1197
-0.023580460533576725,0.013759271436685984,1198
-0.023580460537538414,0.013759271442526182,1199
-0.01298245097548371,-1.7493273680512504e-05,1200
-0.012982450971511359,-1.7493281524098528e-05,1201
-0.012982451551833508,-1.749221738815944e-05,1202
-0.012982451056742986,-1.7493125857105343e-05,1203
-0.01298245094138726,-1.749333500468394e-05,1204
-0.012982451053039605,-1.749313054565177e-05,1205
-0.01298245087197198,-1.749346182760069e-05,1206
-0.012982451219664992,-1.749282547773119e-05,1207
-0.01298245079842698,-1.7493595500363654e-05,1208
-0.012982451299254813,-1.7492680738641554e-05,1209
-0.014348720638765555,0.001568826099579933,1210
-0.014348720726971622,0.001568826262895649,1211
-0.014348720731898999,0.001568826269813833,1212
-0.014348721539207122,0.0015688277518082871,1213
-0.014348721056684954,0.0015688268661855453,1214
-0.014348721378121708,0.0015688274581030655,1215
-0.014348720806663277,0.0015688264071999432,1216
-0.014348721215334186,0.0015688271593012116,1217
-0.014348721052546665,0.0015688268604993577,1218
-0.014348720650505239,0.0015688261204129055,1219
0.0008570963727241057,-0.017748121747508696,1220
0.000857097030467665,-0.017748122953201977,1221
0.0008570968926439039,-0.017748122699336438,1222
0.0008570970307593162,-0.017748122954176396,1223
0.0008570971155648079,-0.01774812310729145,1224
0.0008570970413699206,-0.0177481229724805,1225
0.000857097126601548,-0.017748123128147494,1226
0.0008570971155648079,-0.01774812310729145,1227
0.0008570971052679507,-0.01774812309211704,1228
0.0008570969493655556,-0.01774812280477547,1229
-0.0025246072007589155,-0.009020776158097212,1230
-0.0025246072777260938,-0.009020776015840254,1231
-0.0025246073776618357,-0.009020775836157622,1232
-0.0025246075168455133,-0.009020775576133176,1233
-0.0025246072761584727,-0.009020776019359368,1234
-0.0025246073727344595,-0.009020775843075805,1235
-0.002524607277045175,-0.00902077601750215,1236
-0.00252460738894544,-0.009020775839903352,1237
-0.002524607189837335,-0.009020776175678478,1238
-0.002524607382214123,-0.009020775851483372,1239
-0.021336271647426415,-0.004960801635813004,1240
-0.021336271576736322,-0.004960801765790326,1241
-0.021336271561599784,-0.004960801812116413,1242
-0.021336271658130086,-0.004960801616389399,1243
-0.021336271491370212,-0.004960801923034839,1244
-0.021336271902176882,-0.004960801169764136,1245
-0.02133627150193604,-0.0049608019047053895,1246
-0.021336272563758307,-0.0049607999578047905,1247
-0.0213362716579956,-0.004960801617966918,1248
-0.02133627200036157,-0.0049608010147585545,1249
-0.024030185506340063,-0.0025997848844791635,1250
-0.02403018654510465,-0.0025997829967743013,1251
-0.024030185831580436,-0.00259978428731016,1252
-0.02403018575957488,-0.0025997844216343506,1253
-0.024030185932793744,-0.002599784106080566,1254
-0.024030185424811817,-0.0025997850354576085,1255
-0.024030185510043444,-0.0025997848797906153,1256
-0.024030185596787358,-0.0025997847204362037,1257
-0.024030185674707723,-0.0025997845787814307,1258
-0.024030186414526825,-0.0025997832216898198,1259
-0.00010860046507641795,-0.016933533502309788,1260
-0.00010860078894935424,-0.01693353290980271,1261
-0.00010860046350879692,-0.0169335335058289,1262
-0.0001086003005867903,-0.016933533806208274,1263
-0.0001086003005867903,-0.016933533806208274,1264
-0.00010860078894935424,-0.01693353290980271,1265
-0.00010860087034311489,-0.016933532760401784,1266
-0.00010860087034311489,-0.016933532760401784,1267
-0.00010860062616183293,-0.016933533208604565,1268
-0.00010860038198055096,-0.016933533656807345,1269
0.00620173482891319,-0.015807077052222777,1270
0.006201734824640417,-0.01580707704495907,1271
0.006201734495227507,-0.015807076441089297,1272
0.006201734006864944,-0.015807075544683732,1273
0.006201734824640417,-0.01580707704495907,1274
0.0062017344990653745,-0.015807076447355364,1275
0.006201734824640417,-0.01580707704495907,1276
0.006201734824640417,-0.01580707704495907,1277
0.006201734824640417,-0.01580707704495907,1278
0.006201734417671614,-0.015807076297954435,1279
0.011454234370795032,-0.007459151484228561,1280
0.011454234572356524,-0.007459151825399702,1281
0.011454234410003908,-0.007459151527595489,1282
0.011454234572356524,-0.007459151825399702,1283
0.011454234161687697,-0.0074591510732231565,1284
0.011454234289401271,-0.007459151334827633,1285
0.01145423455149384,-0.007459151791895841,1286
0.011454234185221918,-0.007459151119591669,1287
0.011454233358079597,-0.007459149596400612,1288
0.011454234080156092,-0.007459150922728073,1289
0.014901313750276028,-0.007040283804851111,1290
0.014901313755472373,-0.007040283814924333,1291
0.014901313750410513,-0.00704028380642863,1292
0.014901313755337889,-0.007040283813346814,1293
0.01490131375690551,-0.007040283816865927,1294
0.014901313368203283,-0.007040283107538781,1295
0.014901313755472373,-0.007040283814924333,1296
0.014901313755472373,-0.007040283814924333,1297
0.014901313734475206,-0.007040283779842953,1298
0.014901313426504926,-0.00704028321190924,1299
0.009720932761012529,0.010179682950268824,1300
0.009720932757727114,0.010179682957194708,1301
0.009720931786842382,0.010179684739223012,1302
0.009720932192378047,0.010179683994159971,1303
0.009720932757727114,0.010179682957194708,1304
0.009720932591547186,0.010179683261407948,1305
0.00972093235673319,0.010179683691839005,1306
0.009720932436424844,0.010179683547534709,1307
0.009720932355165569,0.010179683695358117,1308
0.009720932512756743,0.010179683406629485,1309
0.007828372790590834,0.004092998861618587,1310
0.007828372708644622,0.0040929990103596966,1311
0.007828372709331559,0.004092999009441995,1312
0.00782837253542576,0.004092999325913481,1313
0.007828372785528974,0.00409299887011429,1314
0.007828372877959474,0.00409299869985732,1315
0.00782837287782499,0.0040929987014348395,1316
0.00782837286705722,0.004092998719135843,1317
0.007828372545620466,0.0040929993110533636,1318
0.00782837270043183,0.004092999024203764,1319
0.01238112123293708,0.002606282140017098,1320
0.012381121238777474,0.002606282129234277,1321
0.012381121227740733,0.0026062821500903196,1322
0.012381120415161607,0.002606283640292435,1323
0.012381121227740733,0.0026062821500903196,1324
0.012381121217443877,0.002606282165264731,1325
0.012381121064953213,0.0026062824488921744,1326
0.01238112104915239,0.0026062824739003323,1327
0.012381120987966709,0.0026062825894518746,1328
0.012381121145433407,0.002606282297834705,1329
-0.006481493519218509,0.03300740359257421,1330
-0.006481493416962064,0.03300740340966942,1331
-0.006481492924326729,0.03300740250600016,1332
-0.006481493502193693,0.033007403565336414,1333
-0.0064814929244612135,0.03300740250757767,1334
-0.006481493279009578,0.033007403152215016,1335
-0.00648149310949074,0.03300740284183314,1336
-0.006481492928733987,0.03300740251484138,1337
-0.006481493095224889,0.03300740281833178,1338
-0.006481493082003732,0.033007402795234765,1339
0.0031132758639937125,0.027627744654240165,1340
0.003113276038001663,0.027627744337454387,1341
0.003113276022508459,0.027627744362702017,1342
0.00311327603734706,0.02762774433710886,1343
0.0031132760329398005,0.027627744345950087,1344
0.003113275874425054,0.027627744637488235,1345
0.0031132752190021957,0.027627745839959358,1346
0.003113276038914681,0.02762774433358975,1347
0.0031132760329398005,0.027627744345950087,1348
0.003113275874425054,0.027627744637488235,1349
0.004108033819289366,0.025654036787871044,1350
0.00410803362742637,0.025654037134020827,1351
0.0041080337295483285,0.025654036952693558,1352
0.00410803348152918,0.025654037407162406,1353
0.00410803381094209,0.025654036803292632,1354
0.004108033323938005,0.02565403769589104,1355
0.004108033404542678,0.02565403754772211,1356
0.004108033550170899,0.025654037277735568,1357
0.004108033729133719,0.025654036950939586,1358
0.004108033486591042,0.025654037398666705,1359
0.01235399884087546,0.006750371894352576,1360
0.012353999257860994,0.0067503711288420375,1361
0.01235399923741292,0.006750371164099872,1362
0.012353999333075889,0.006750370991680948,1363
0.012353998433906655,0.006750372641357211,1364
0.012353999094869486,0.00675037142752339,1365
0.012353998920373135,0.006750371745461723,1366
0.012353999174695627,0.006750371281641576,1367
0.012353999333075889,0.006750370991680948,1368
0.012353998918569194,0.00675037175012356,1369
0.021457085277498452,0.0010001463477503796,1370
0.021457085509869068,0.0010001459182492835,1371
0.021457085765861014,0.0010001454513448188,1372
0.021457085740725558,0.001000145492112387,1373
0.021457085766650102,0.0010001454501128233,1374
0.021457085257559343,0.001000146378444726,1375
0.021457085761722727,0.0010001454570310064,1376
0.0214570856001592,0.0010001457536032246,1377
0.0214570857511569,0.0010001454753604555,1378
0.02145708577105736,0.0010001454412715952,1379
0.018743980927778996,0.0033024023606703225,1380
0.018743981088864412,0.003302402066965101,1381
0.018743981011626144,0.00330240220587338,1382
0.018743980840410356,0.0033024025224315883,1383
0.018743981334613313,0.0033024016152432066,1384
0.01874398133304569,0.0033024016187623187,1385
0.018743981090566516,0.0033024020618684677,1386
0.018743981328907405,0.003302401624448508,1387
0.01874398124028337,0.003302401785526886,1388
0.01874398092764451,0.003302402362247842,1389
0.024825923972389013,-0.0026570183102773495,1390
0.024825923402632687,-0.0026570172644708595,1391
0.024825923977316387,-0.0026570183171955326,1392
0.02482592381623097,-0.002657018023490311,1393
0.024825923977316387,-0.0026570183171955326,1394
0.024825923967981754,-0.002657018301436123,1395
0.02482592326076887,-0.0026570170075177254,1396
0.024825923805901467,-0.002657018006303585,1397
0.024825923733135108,-0.002657017868992752,1398
0.024825923967981754,-0.002657018301436123,1399
0.02229888242938051,-0.0023075118610167587,1400
0.02229888227592762,-0.002307511577974315,1401
0.022298882438715143,-0.00230751187677617,1402
0.02229888242938051,-0.0023075118610167587,1403
0.022298882087505686,-0.0023075112383074614,1404
0.022298882266592986,-0.0023075115622149056,1405
0.022298882031880823,-0.002307511131349054,1406
0.022298882415383626,-0.002307511840670437,1407
0.022298881855786316,-0.002307510808944203,1408
0.022298882357455866,-0.002307511728952762,1409
0.021619756356057607,-0.0038249093474207307,1410
0.02161975569058786,-0.0038249081287201146,1411
0.021619756520326286,-0.003824909647737542,1412
0.02161975628509339,-0.0038249092153680737,1413
0.02161975635980933,-0.003824909352431731,1414
0.021619756520326286,-0.003824909647737542,1415
0.021619756194751243,-0.003824909050133834,1416
0.02161975537640638,-0.0038249075472833374,1417
0.021619756521893907,-0.003824909651256656,1418
0.021619756521115373,-0.0038249096489695374,1419
0.020075018474039825,-0.004524083755497212,1420
0.02007501831111782,-0.0045240834551178374,1421
0.02007501831617968,-0.00452408346361354,1422
0.020075018239058693,-0.004524083321476321,1423
0.02007501823932618,-0.004524083325976789,1424
0.02007501815339216,-0.004524083164811687,1425
0.02007501832215456,-0.00452408347597388,1426
0.020075018315390592,-0.004524083462381546,1427
0.02007501815779942,-0.004524083173652913,1428
0.02007501787278677,-0.004524082649172149,1429
0.01360771034710584,0.011720449568870299,1430
0.013607710494866464,0.011720449297230963,1431
0.013607710521569541,0.011720449252944281,1432
0.013607710505297806,0.011720449280479031,1433
0.013607710499928325,0.011720449288735259,1434
0.01360771009230492,0.01172045003539437,1435
0.013607710429046896,0.011720449419049487,1436
0.013607710345403734,0.011720449573966932,1437
0.013607710525198265,0.011720449246390171,1438
0.013607710499273722,0.011720449288389735,1439
-0.0020074450746737317,0.029951785434579093,1440
-0.00200744459137303,0.029951784546669233,1441
-0.002007444610566257,0.029951784577088775,1442
-0.0020074445863111677,0.02995178453817353,1443
-0.0020074451649672214,0.029951785598741787,1444
-0.00200744459137303,0.029951784546669233,1445
-0.002007444586965771,0.029951784537828006,1446
-0.00200744459137303,0.029951784546669233,1447
-0.0020074449940690594,0.02995178528641016,1448
-0.0020074445863111677,0.02995178453817353,1449
0.02250851637700245,-0.0018916462185932766,1450
0.02250851638206431,-0.001891646227088979,1451
0.02250851638049669,-0.0018916462235698652,1452
0.02250851638206431,-0.001891646227088979,1453
0.022508515801271247,-0.0018916451604264464,1454
0.02250851638206431,-0.001891646227088979,1455
0.02250851635856566,-0.0018916461873934127,1456
0.02250851638049669,-0.0018916462235698652,1457
0.02250851637102757,-0.0018916462062329364,1458
0.022508516380362206,-0.0018916462219923458,1459
0.02181709207548126,0.00026717782872634027,1460
0.02181709118948453,0.000267179456377127,1461
0.02181709199589144,0.0002671779734654308,1462
0.02181709183557275,0.0002671782696654137,1463
0.021817092086518,0.0002671778078702977,1464
0.02181709207548126,0.00026717782872634027,1465
0.02181709108259084,0.00026717964506553564,1466
0.021817091838063945,0.0002671782633367851,1467
0.02181709139296893,0.0002671790828748094,1468
0.02181709208054312,0.00026717782023063613,1469
0.020677504291047782,-0.0032464943914253764,1470
0.020677504285072906,-0.0032464943790650362,1471
0.020677504285072906,-0.0032464943790650362,1472
0.02067750436581206,-0.0032464945288114876,1473
0.020677504449562532,-0.0032464946829635242,1474
0.020677504269714188,-0.0032464943553949235,1475
0.020677504320842408,-0.003246494446847316,1476
0.020677504123198402,-0.0032464940841278192,1477
0.02067750428934568,-0.003246494386328745,1478
0.020677504362972426,-0.003246494523489375,1479
0.017354589017920988,0.004402254820460438,1480
0.017354589174030686,0.004402254533995853,1481
0.017354589174030686,0.004402254533995853,1482
0.017354589174030686,0.004402254533995853,1483
0.017354589174165172,0.004402254532418334,1484
0.01735458866480544,0.004402255463905277,1485
0.01735458915836435,0.0044022545574264925,1486
0.01735458917830346,0.004402254526732146,1487
0.01735458917830346,0.004402254526732146,1488
0.017354589179227033,0.004402254523922631,1489
0.018787221962261194,0.0041974214959932254,1490
0.018787222757972635,0.004197420034817288,1491
0.018787222437767072,0.004197420624164769,1492
0.01878722259453051,0.004197420333273619,1493
0.01878722211355051,0.004197421217961322,1494
0.01878722277267675,0.0041974200108016516,1495
0.018787222671651498,0.004197420191136399,1496
0.018787222513570588,0.004197420483763431,1497
0.01878722160956026,0.0041974221411920365,1498
0.018787222352535445,0.004197420779831764,1499
0.01393459437641251,0.007973337420376493,1500
0.013934594773912193,0.007973336690708786,1501
0.013934594540767653,0.007973337118055524,1502
0.013934594701987553,0.007973336822772785,1503
0.013934594763480851,0.007973336707460718,1504
0.013934594773912193,0.007973336690708786,1505
0.013934594289822404,0.007973337579850642,1506
0.01393459436830187,0.007973337433906267,1507
0.013934594778974055,0.007973336682213084,1508
0.013934594672879745,0.007973336871383938,1509
-0.0007972177073615834,0.01622867727836876,1510
-0.0007972179382180744,0.01622867770450566,1511
-0.0007972177007321008,0.016228677266353943,1512
-0.0007972177704756824,0.016228677395693603,1513
-0.0007972177007321008,0.016228677266353943,1514
-0.0007972179553807329,0.016228677732837607,1515
-0.000797220777499407,0.01622868291284343,1516
-0.0007972176863644158,0.01622867724328738,1517
-0.0007972176814370396,0.016228677236369195,1518
-0.0007972176864989011,0.0162286772448649,1519
-0.0019192624664750174,0.010255701808741325,1520
-0.0019192621370621081,0.01025570120487155,1521
-0.0019192623955125983,0.010255701676092329,1522
-0.0019192625501894794,0.010255701961364407,1523
-0.001919262476906359,0.010255701825493254,1524
-0.001919262669959419,0.010255702182243642,1525
-0.0019192626188311971,0.010255702090791248,1526
-0.001919262708986844,0.010255702253859788,1527
-0.0019192621370621081,0.01025570120487155,1528
-0.0019192624280988384,0.010255701737263017,1529
0.0012674059280726288,-0.010943859866188536,1530
0.0012674058416170066,-0.010943859708291906,1531
0.0012674056796185738,-0.010943859410722047,1532
0.0012674058640071797,-0.010943859750054824,1533
0.0012674059296402494,-0.01094385986970765,1534
0.0012674052783556797,-0.010943858672922713,1535
0.0012674059296402494,-0.01094385986970765,1536
0.0012674057775515575,-0.010943859592158194,1537
0.0012674056024975862,-0.010943859268584828,1538
0.0012674041389775167,-0.010943856582887254,1539
0.0030106712131637496,-0.011272897110760273,1540
0.0030106711309706114,-0.011272896961841793,1541
0.0030106713651835,-0.011272897391861122,1542
0.0030106713760857558,-0.011272897411139647,1543
0.0030106713760857558,-0.011272897411139647,1544
0.003010671294691995,-0.01127289726173872,1545
0.003010671293124374,-0.011272897258219606,1546
0.0030106713760857558,-0.011272897411139647,1547
0.0030106713718129827,-0.011272897403875938,1548
0.0030106713760857558,-0.011272897411139647,1549
4.736342795967939e-05,-0.006920176061663761,1550
4.736368554494284e-05,-0.006920176534863534,1551
4.736350921895518e-05,-0.006920176209487168,1552
4.73636812721693e-05,-0.006920176527599827,1553
4.736334656591874e-05,-0.006920175912262834,1554
4.736350351304591e-05,-0.006920176200281867,1555
4.736374769432787e-05,-0.006920176648484648,1556
4.7363423654255754e-05,-0.006920176052387738,1557
4.7363336753172636e-05,-0.006920175893636427,1558
4.736374263246635e-05,-0.006920176639988946,1559
-0.0006743539979218875,-0.0028312734398345083,1560
-0.0006743537554427115,-0.002831273882940657,1561
-0.00067435367248133,-0.002831274035860697,1562
-0.0006743537447438825,-0.002831273904193055,1563
-0.0006743538367019872,-0.002831273735117249,1564
-0.0006743539979218875,-0.0028312734398345083,1565
-0.0006743536783217241,-0.0028312740250778764,1566
-0.0006743540076001488,-0.002831273422785621,1567
-0.0006743536573752428,-0.0028312740659543222,1568
-0.0006743536739144659,-0.002831274033919103,1569
0.0006427263509615293,0.011982275595335738,1570
0.0006427265133141442,0.011982275297531524,1571
0.0006427262734056362,0.011982275738470598,1572
0.0006427265158848118,0.011982275295364449,1573
0.0006427265056366111,0.011982275309467317,1574
0.0006427265160192971,0.01198227529378693,1575
0.0006427265879439378,0.011982275161722932,1576
0.0006427265879439378,0.011982275161722932,1577
0.0006427265931402838,0.01198227515164971,1578
0.0006427265775125963,0.011982275178474862,1579
0.0046248054772234865,-0.005057166022982271,1580
0.0046248052064736134,-0.005057165532070327,1581
0.00462480539439659,-0.00505716587163975,1582
0.004624805476444954,-0.005057166020695152,1583
0.004624805240691939,-0.005057165590248727,1584
0.004624805377661906,-0.005057165845536518,1585
0.004624804494792451,-0.005057164220965845,1586
0.004624805482285348,-0.005057166031477973,1587
0.0046248054642906615,-0.005057166001616154,1588
0.004624805461086236,-0.005057165997025039,1589
0.010688164599255538,-0.004604669739972667,1590
0.010688164565552612,-0.004604669675806932,1591
0.010688164721211693,-0.004604669962496538,1592
0.010688163702152882,-0.004604668093912948,1593
0.010688163212088212,-0.004604667192410753,1594
0.01068816460927227,-0.004604669758478571,1595
0.010688163461412345,-0.004604667651444005,1596
0.010688164540312926,-0.0046046696248251496,1597
0.01068816478370512,-0.0046046700717959355,1598
0.010688164946057734,-0.004604670369600149,1599
0.008335365749911993,0.00022696023442848418,1600
0.008335365821569145,0.00022696010686495412,1601
0.008335366062495863,0.00022695966297940168,1602
0.008335365933427711,0.0002269599037002876,1603
0.008335365988194534,0.00022695980179703355,1604
0.008335365572018383,0.00022696056332396274,1605
0.008335365922293976,0.0002269599259503271,1606
0.008335366145194608,0.00022695950901406987,1607
0.008335366150483099,0.00022695950309261124,1608
0.00833536624707993,0.0002269593295786138,1609
0.019866754155987626,-0.002381757146571067,1610
0.01986675416275159,-0.0023817571601634025,1611
0.019866754079655727,-0.0023817570056658436,1612
0.01986675382613981,-0.002381756541703652,1613
0.019866753830412583,-0.002381756548967359,1614
0.019866753663352287,-0.0023817562429017973,1615
0.01986675399996407,-0.0023817568613615494,1616
0.019866754162617108,-0.002381757158585883,1617
0.01986675398892733,-0.002381756840505505,1618
0.019866754161183973,-0.0023817571566442887,1619
0.016206513533934517,0.006635976623386448,1620
0.01620651354811938,0.006635976602219857,1621
0.016206513442938636,0.006635976793047253,1622
0.016206513232361802,0.006635977177132867,1623
0.01620651369755126,0.006635976328092543,1624
0.016206513683318057,0.006635976349581588,1625
0.01620651369755126,0.006635976328092543,1626
0.016206513472705217,0.006635976735196152,1627
0.01620651369755126,0.006635976328092543,1628
0.01620651369755126,0.006635976328092543,1629
0.017280638471713166,-0.0001079518892536986,1630
0.017280637711025216,-0.00010795049410377246,1631
0.0172806385210745,-0.00010795198137177392,1632
0.017280638699355224,-0.00010795230542126082,1633
0.017280638777909346,-0.00010795244950007393,1634
0.01728063891993602,-0.00010795271436327128,1635
0.0172806361738784,-0.00010794767124556833,1636
0.017280638934067387,-0.0001079527362871125,1637
0.01728063778459431,-0.00010795063044879627,1638
0.017280638210858176,-0.00010795140743817883,1639
-0.00829529574709017,-0.004004021280438827,1640
-0.00829529632741232,-0.0040040202163028876,1641
-0.008295296316980979,-0.004004020233054818,1642
-0.008295296968131064,-0.004004019037847402,1643
-0.008295295503043374,-0.004004021727064089,1644
-0.008295295743386787,-0.004004021285127374,1645
-0.00829529624601856,-0.004004020365703814,1646
-0.008295295336417985,-0.004004022032132009,1647
-0.008295295346849326,-0.004004022015380079,1648
-0.008295295747224655,-0.004004021278861307,1649
0.016621324289095893,-0.009278909585003492,1650
0.01662132413608511,-0.009278909303299093,1651
0.016621324141012486,-0.009278909310217276,1652
0.01662132453864665,-0.009278910041462501,1653
0.016621323891769343,-0.009278908853518791,1654
0.016621324457387378,-0.009278909893639093,1655
0.016621324453415024,-0.009278909885795507,1656
0.016621324545276137,-0.009278910053477318,1657
0.01662132420264027,-0.009278909427106862,1658
0.016621324301094854,-0.009278909605274535,1659
0.01766207768687606,-0.008142298362679462,1660
0.017662077677976333,-0.008142298347917694,1661
0.017662077528361315,-0.008142298071141316,1662
0.017662077844601724,-0.008142298652985614,1663
0.017662077682383592,-0.00814229835675892,1664
0.017662077851231205,-0.00814229866500043,1665
0.017662077597053488,-0.008142298201043358,1666
0.01766207768085198,-0.008142298354768759,1667
0.017662077591213094,-0.008142298190260537,1668
0.017662077835872488,-0.008142298641330316,1669
-0.009248262865491597,-0.0058701574861587434,1670
-0.009248262774763202,-0.005870157651319081,1671
-0.009248262784232322,-0.0058701576339821515,1672
-0.009248263189499019,-0.0058701568920741486,1673
-0.009248263189499019,-0.0058701568920741486,1674
-0.009248262865491597,-0.0058701574861587434,1675
-0.009248262617606933,-0.005870157939050072,1676
-0.009248262784232322,-0.0058701576339821515,1677
-0.009248263428618439,-0.0058701564523670705,1678
-0.009248262617472448,-0.005870157940627591,1679
-0.01483917435152677,0.0009805515625003257,1680
-0.014839174357685338,0.0009805515719885484,1681
-0.014839174764788625,0.000980552320570703,1682
-0.014839174509252429,0.0009805518528064772,1683
-0.014839174590780674,0.000980552003784923,1684
-0.014839174504979655,0.0009805518455427693,1685
-0.014839175083770193,0.000980552907688547,1686
-0.014839174433055016,0.0009805517134787716,1687
-0.014839175739193052,0.0009805541101596713,1688
-0.014839174514314291,0.0009805518613021796,1689
-0.01768150406249255,-0.0046653182871933254,1690
-0.017681504066765323,-0.0046653182799296184,1691
-0.01768150405586307,-0.004665318299208142,1692
-0.017681504458240925,-0.004665317558172617,1693
-0.017681506177941238,-0.004665314404001217,1694
-0.01768150404543173,-0.004665318315960073,1695
-0.017681504046999346,-0.004665318312440959,1696
-0.017681504066765323,-0.0046653182799296184,1697
-0.017681504056333983,-0.004665318296681548,1698
-0.017681504461434742,-0.004665317552616149,1699
-0.019261246296071184,-0.0021381025771342005,1700
-0.019261246118543542,-0.002138102901480646,1701
-0.019261246300962553,-0.0021381025717449697,1702
-0.019261246133247655,-0.0021381028774650076,1703
-0.019261246128873047,-0.0021381028842939183,1704
-0.019261246125173024,-0.0021381028894658298,1705
-0.01926124628119658,-0.0021381026042563106,1706
-0.019261246135604364,-0.0021381028727138983,1707
-0.019261246382356316,-0.0021381024223440423,1708
-0.01926124630266466,-0.0021381025666483366,1709
-0.017611217555289528,-0.007143381149419109,1710
-0.01761121740353875,-0.007143381427364919,1711
-0.01761121806882356,-0.007143380210717026,1712
-0.017611217475597876,-0.007143381293723403,1713
-0.01761121741397009,-0.00714338141061299,1714
-0.017611217565855358,-0.007143381131089658,1715
-0.01761121740353875,-0.007143381427364919,1716
-0.017611217495363853,-0.007143381261212062,1717
-0.017611217403404263,-0.007143381428942439,1718
-0.017611217408773742,-0.007143381420686211,1719
-0.020732541156281918,-0.0051953017446635,1720
-0.020732541140010184,-0.005195301772198253,1721
-0.020732541140010184,-0.005195301772198253,1722
-0.02073254114585058,-0.005195301761415432,1723
-0.02073254115030704,-0.005195301757023841,1724
-0.020732541232613817,-0.005195301603758277,1725
-0.020732541318934955,-0.005195301447439167,1726
-0.020732541156281918,-0.0051953017446635,1727
-0.02073254122048037,-0.00519530162560684,1728
-0.020732541134948324,-0.005195301780693955,1729
-0.02156612710599593,-0.0029339839105196846,1730
-0.021566127350177215,-0.002933983462316904,1731
-0.021566127268917937,-0.0029339836101403122,1732
-0.021566127284276655,-0.0029339835864701977,1733
-0.021566127114859654,-0.0029339838972868688,1734
-0.021566127121623622,-0.002933983883694533,1735
-0.021566127120700048,-0.002933983886504048,1736
-0.021566127350177215,-0.002933983462316904,1737
-0.02156612743170546,-0.0029339833113384574,1738
-0.021566127273845315,-0.0029339836032221274,1739
-0.02678978476189524,0.01738365737870736,1740
-0.02678978484093229,0.01738365752335718,1741
-0.02678978475696786,0.017383657371789176,1742
-0.02678978484647226,0.01738365753471988,1743
-0.026789784766302498,0.017383657387548587,1744
-0.026789784922379545,0.017383657672000858,1745
